ch,rho,m,f,r_fine,penalty
19,101,5.448139854853323,0.4156372824256036,0.010033920045768925,1.7284366193624927
19,102,5.448139854853323,0.4154969118472768,0.010062128095118498,1.7280697887967396
19,103,5.448139854853323,0.4154033314617256,0.010075386059373779,1.7278158436738384
19,104,5.448139854853323,0.4152161706906232,0.010734807777730596,1.7283904874240403
19,105,5.448139854853323,0.4149822197267453,0.011778401385140636,1.7294831635929961
19,106,3.900995927026255,0.4263990267639902,0.009541180626514347,1.7600060455461184
19,107,3.900995927026255,0.42607149541456113,0.010380345279306655,1.7604637811274535
19,108,3.900995927026255,0.4256971738723564,0.011143246617961391,1.760644734130607
19,109,2.793204585069363,0.44062324536777087,0.010378713424580025,1.8062579559439669
19,110,2.793204585069363,0.4403425042111173,0.010900147428768134,1.806283584219349
19,111,2.0,0.46130451057458355,0.010552944907195064,1.875926130335844
19,112,2.0,0.46102376941793,0.01150224516860578,1.8767103033026689
19,113,1.5500000000000005,0.48474639715515633,0.011771608658957964,1.963638105726412
19,114,1.1500000000000001,0.5538087216919334,0.011935673101940755,2.2679414015871098
20,62,1.5000000000000004,0.9589775696864111,0.011870389820883068,24.666271161552714
20,63,1.5000000000000004,0.9588686846689896,0.01187979491891036,24.601201949795566
20,64,1.5000000000000004,0.9588142421602788,0.011871536180936726,24.56848166103299
20,65,1.5000000000000004,0.9585148083623694,0.011892718835330284,24.391660708093642
20,66,1.5000000000000004,0.9583787020905923,0.011901920664796404,24.31211835025632
20,67,1.5000000000000004,0.9582425958188153,0.011910234633294095,24.233073259119088
20,68,1.5000000000000004,0.9581609320557491,0.0118988170605936,24.185500939191922
20,69,1.5000000000000004,0.9579976045296167,0.01194521912851534,24.09255966941355
20,70,1.5000000000000004,0.9578887195121951,0.01196089337001592,24.030636961112414
20,71,1.5000000000000004,0.9577526132404182,0.011987278116584123,23.953843201604943
20,72,1.5000000000000004,0.9577253919860628,0.011987100048481268,23.938414750406345
20,73,1.5000000000000004,0.9576709494773519,0.011988188676921332,23.90765151076228
20,74,1.4500000000000004,0.9624074477351916,0.011445872747908373,26.905485576587346
20,75,1.4500000000000004,0.9622441202090593,0.011467940930033697,26.78968008507984
20,76,1.4500000000000004,0.9621624564459931,0.011480138060364102,26.732182986896103
20,77,1.4500000000000004,0.9620535714285714,0.011499783637249662,26.655994298205147
20,78,1.4500000000000004,0.9619991289198606,0.011510215548739603,26.618079712319833
20,79,1.4500000000000004,0.9618085801393729,0.01152755431603438,26.48572789405124
20,80,1.4500000000000004,0.9616724738675958,0.011542638636375863,26.392067026239978
20,81,1.4500000000000004,0.9615363675958188,0.01155057837007907,26.298883260441084
20,82,1.4500000000000004,0.961345818815331,0.011537423023222058,26.168900543789483
20,83,1.4500000000000004,0.9611824912891986,0.011559486638166958,26.059361361248058
20,84,1.4500000000000004,0.9610191637630662,0.011548629207105695,25.949895560441487
20,85,1.4500000000000004,0.9607741724738676,0.011590075630998458,25.78887787535074
20,86,1.4500000000000004,0.9606380662020906,0.011590208288198872,25.699708085529227
20,87,1.4500000000000004,0.9604475174216028,0.011623419117916884,25.57673635561999
20,88,1.4500000000000004,0.9600391986062717,0.011657204450910178,25.31623914353447
20,89,1.4500000000000004,0.959848649825784,0.011670576881981972,25.196427330397636
20,90,1.4500000000000004,0.9596581010452961,0.011691795624735688,25.077941838104095
20,91,1.4500000000000004,0.9594675522648084,0.011690407532290208,24.9600126333823
20,92,1.4500000000000004,0.9591953397212544,0.011723270844665417,24.794306923115172
20,93,1.4500000000000004,0.9590047909407665,0.011739389560153891,24.67945432595072
20,94,1.4500000000000004,0.9588686846689896,0.011749328716315916,24.59803000643454
20,95,1.4500000000000004,0.958759799651568,0.011775608579219984,24.5337219516609
20,96,1.4500000000000004,0.9585148083623694,0.011812583951888845,24.38972905777992
20,97,1.4000000000000004,0.9636868466898955,0.011178275929465168,27.84606082799462
20,98,1.4000000000000004,0.9633329703832753,0.011472284270496513,27.585334695590905
20,99,1.4000000000000004,0.9631424216027875,0.011510998873144416,27.44377256617717
20,100,1.4000000000000004,0.9629246515679443,0.011835223674915626,27.291320687901404
20,101,1.4000000000000004,0.962434668989547,0.011963399372203467,26.93875901401248
20,102,1.3500000000000003,0.9678516986062717,0.011825731130295631,31.473691836411934
20,103,1.3000000000000003,0.9733231707317073,0.011968672516870428,37.9343685240609
20,104,1.2500000000000002,0.9788490853658537,0.011773841327112,47.835938011573795
20,105,1.2000000000000002,0.9851099738675958,0.011793595507644352,67.95109602297765
26,63,56.46216173286171,0.36778992106860964,0.005546603660090759,1.5905260564016035
26,64,56.46216173286171,0.36775197328476017,0.00554866320348252,1.590433849873247
26,65,56.46216173286171,0.36775197328476017,0.00554866320348252,1.590433849873247
26,66,56.46216173286171,0.3677140255009107,0.005550684489178702,1.5903415939058236
